phenomenon	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_wo	anc_wo_choice	anc_iv_order	anc_tv_order	n_pairs	accuracy_strict	mean_delta_good_minus_bad	bad_parse	bad_skip	bad_parse_rate	accuracy_when_bad_parse	accuracy_when_bad_skip
1_6_tran_P_marker	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov				100	1.000000	1.447136	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs				100	1.000000	1.540033	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos				100	1.000000	1.580132	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs				100	1.000000	1.557461	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov				100	1.000000	1.576829	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs				100	1.000000	1.433694	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos				100	1.000000	1.559642	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs				100	1.000000	1.681811	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov				100	0.860000	0.509221	11	89	0.110000	0.909091	0.853933
1_6_tran_P_marker	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs				100	0.900000	0.497692	11	89	0.110000	1.000000	0.887640
1_6_tran_P_marker	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos				100	0.870000	0.449971	11	89	0.110000	0.818182	0.876404
1_6_tran_P_marker	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs				100	0.880000	0.469067	11	89	0.110000	0.909091	0.876404
1_6_tran_P_marker	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov				100	0.790000	0.340460	11	89	0.110000	0.909091	0.775281
1_6_tran_P_marker	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs				100	0.820000	0.425698	11	89	0.110000	1.000000	0.797753
1_6_tran_P_marker	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos				100	0.840000	0.377970	11	89	0.110000	0.818182	0.842697
1_6_tran_P_marker	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs				100	0.910000	0.475083	11	89	0.110000	1.000000	0.898876
1_6_tran_P_marker	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo				100	1.000000	2.589612	0	100	0.000000		1.000000
1_6_tran_P_marker	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo				100	1.000000	2.597736	0	100	0.000000		1.000000
1_6_tran_P_marker	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov				100	1.000000	2.510250	0	100	0.000000		1.000000
1_6_tran_P_marker	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo				100	1.000000	2.639821	0	100	0.000000		1.000000
1_6_tran_P_marker	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo				100	1.000000	2.354226	0	100	0.000000		1.000000
1_6_tran_P_marker	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo				100	1.000000	2.248433	0	100	0.000000		1.000000
1_6_tran_P_marker	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov				100	1.000000	2.164169	0	100	0.000000		1.000000
1_6_tran_P_marker	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo				100	1.000000	2.243418	0	100	0.000000		1.000000
1_6_tran_P_marker	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo				100	1.000000	1.112246	3	97	0.030000	1.000000	1.000000
1_6_tran_P_marker	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo				100	0.990000	1.070727	3	97	0.030000	1.000000	0.989691
1_6_tran_P_marker	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov				100	0.990000	0.898382	3	97	0.030000	1.000000	0.989691
1_6_tran_P_marker	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo				100	1.000000	1.026586	3	97	0.030000	1.000000	1.000000
1_6_tran_P_marker	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo				100	0.990000	0.934286	3	97	0.030000	1.000000	0.989691
1_6_tran_P_marker	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo				100	0.990000	0.893785	3	97	0.030000	1.000000	0.989691
1_6_tran_P_marker	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov				100	0.990000	0.869778	3	97	0.030000	1.000000	0.989691
1_6_tran_P_marker	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo				100	0.990000	0.927417	3	97	0.030000	1.000000	0.989691
1_6_tran_P_marker	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo				100	1.000000	2.284710	0	100	0.000000		1.000000
1_6_tran_P_marker	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos				100	1.000000	2.392992	0	100	0.000000		1.000000
1_6_tran_P_marker	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos				100	1.000000	2.506568	0	100	0.000000		1.000000
1_6_tran_P_marker	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos				100	1.000000	2.457487	0	100	0.000000		1.000000
1_6_tran_P_marker	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo				100	1.000000	2.330862	0	100	0.000000		1.000000
1_6_tran_P_marker	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos				100	1.000000	2.202130	0	100	0.000000		1.000000
1_6_tran_P_marker	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos				100	1.000000	2.271263	0	100	0.000000		1.000000
1_6_tran_P_marker	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos				100	1.000000	2.400841	0	100	0.000000		1.000000
1_6_tran_P_marker	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo				100	0.980000	0.705582	3	97	0.030000	1.000000	0.979381
1_6_tran_P_marker	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos				100	0.960000	0.562149	3	97	0.030000	1.000000	0.958763
1_6_tran_P_marker	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos				100	0.970000	0.633473	3	97	0.030000	1.000000	0.969072
1_6_tran_P_marker	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos				100	0.980000	0.707922	3	97	0.030000	1.000000	0.979381
1_6_tran_P_marker	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo				100	0.940000	0.430818	3	97	0.030000	1.000000	0.938144
1_6_tran_P_marker	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos				100	0.890000	0.442955	3	97	0.030000	1.000000	0.886598
1_6_tran_P_marker	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos				100	0.880000	0.434676	3	97	0.030000	1.000000	0.876289
1_6_tran_P_marker	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos				100	0.910000	0.506528	3	97	0.030000	1.000000	0.907216
1_6_tran_P_marker	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos				100	1.000000	1.526346	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo				100	1.000000	1.594973	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov				100	1.000000	1.573780	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo				100	1.000000	1.616842	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos				100	1.000000	1.552419	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo				100	1.000000	1.642543	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov				100	1.000000	1.602842	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo				100	1.000000	1.653002	50	50	0.500000	1.000000	1.000000
1_6_tran_P_marker	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos				100	0.990000	1.014923	11	89	0.110000	1.000000	0.988764
1_6_tran_P_marker	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo				100	1.000000	1.042479	11	89	0.110000	1.000000	1.000000
1_6_tran_P_marker	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov				100	1.000000	1.052350	11	89	0.110000	1.000000	1.000000
1_6_tran_P_marker	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo				100	0.980000	0.949327	11	89	0.110000	1.000000	0.977528
1_6_tran_P_marker	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos				100	0.990000	1.104146	11	89	0.110000	1.000000	0.988764
1_6_tran_P_marker	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo				100	0.990000	1.059226	11	89	0.110000	1.000000	0.988764
1_6_tran_P_marker	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov				100	0.990000	1.081158	11	89	0.110000	1.000000	0.988764
1_6_tran_P_marker	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo				100	0.970000	0.934717	11	89	0.110000	1.000000	0.966292
1_6_tran_P_marker	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos				100	1.000000	1.447067	0	100	0.000000		1.000000
1_6_tran_P_marker	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos				100	1.000000	1.549955	0	100	0.000000		1.000000
1_6_tran_P_marker	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos				100	1.000000	1.513746	0	100	0.000000		1.000000
1_6_tran_P_marker	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos				100	1.000000	1.599632	0	100	0.000000		1.000000
1_6_tran_P_marker	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos				100	1.000000	1.553114	0	100	0.000000		1.000000
1_6_tran_P_marker	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos				100	1.000000	1.595024	0	100	0.000000		1.000000
1_6_tran_P_marker	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos				100	1.000000	1.581624	0	100	0.000000		1.000000
1_6_tran_P_marker	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos				100	1.000000	1.509830	0	100	0.000000		1.000000
1_6_tran_P_marker	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos				100	1.000000	0.846705	3	97	0.030000	1.000000	1.000000
1_6_tran_P_marker	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos				100	1.000000	0.934845	3	97	0.030000	1.000000	1.000000
1_6_tran_P_marker	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos				100	1.000000	0.930506	3	97	0.030000	1.000000	1.000000
1_6_tran_P_marker	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos				100	1.000000	0.986194	3	97	0.030000	1.000000	1.000000
1_6_tran_P_marker	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos				100	1.000000	0.933916	3	97	0.030000	1.000000	1.000000
1_6_tran_P_marker	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos				100	1.000000	0.879565	3	97	0.030000	1.000000	1.000000
1_6_tran_P_marker	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos				100	1.000000	0.910999	3	97	0.030000	1.000000	1.000000
1_6_tran_P_marker	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos				100	1.000000	0.957281	3	97	0.030000	1.000000	1.000000
1_7_tran_AV_order	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov				100	1.000000	3.521636	0	100	0.000000		1.000000
1_7_tran_AV_order	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov				100	1.000000	3.430367	0	100	0.000000		1.000000
1_7_tran_AV_order	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov				100	1.000000	3.691038	0	100	0.000000		1.000000
1_7_tran_AV_order	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov				100	1.000000	3.546769	0	100	0.000000		1.000000
1_7_tran_AV_order	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov				100	1.000000	3.655066	0	100	0.000000		1.000000
1_7_tran_AV_order	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov				100	1.000000	3.757251	0	100	0.000000		1.000000
1_7_tran_AV_order	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov				100	1.000000	3.672450	0	100	0.000000		1.000000
1_7_tran_AV_order	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov				100	1.000000	4.036460	0	100	0.000000		1.000000
1_7_tran_AV_order	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov				100	1.000000	3.494892	0	100	0.000000		1.000000
1_7_tran_AV_order	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov				100	1.000000	4.034244	0	100	0.000000		1.000000
1_7_tran_AV_order	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov				100	1.000000	3.653837	0	100	0.000000		1.000000
1_7_tran_AV_order	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov				100	1.000000	3.568282	0	100	0.000000		1.000000
1_7_tran_AV_order	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov				100	1.000000	3.763255	0	100	0.000000		1.000000
1_7_tran_AV_order	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov				100	1.000000	4.006772	0	100	0.000000		1.000000
1_7_tran_AV_order	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov				100	1.000000	4.238707	0	100	0.000000		1.000000
1_7_tran_AV_order	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov				100	1.000000	3.945854	0	100	0.000000		1.000000
1_7_tran_AV_order	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov				100	1.000000	3.638034	0	100	0.000000		1.000000
1_7_tran_AV_order	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs				100	1.000000	3.782699	0	100	0.000000		1.000000
1_7_tran_AV_order	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos				100	1.000000	4.119319	0	100	0.000000		1.000000
1_7_tran_AV_order	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs				100	1.000000	4.106857	0	100	0.000000		1.000000
1_7_tran_AV_order	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov				100	1.000000	4.227689	0	100	0.000000		1.000000
1_7_tran_AV_order	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs				100	1.000000	3.976225	0	100	0.000000		1.000000
1_7_tran_AV_order	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos				100	1.000000	4.570138	0	100	0.000000		1.000000
1_7_tran_AV_order	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs				100	1.000000	4.694600	0	100	0.000000		1.000000
1_7_tran_AV_order	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov				100	1.000000	3.751133	0	100	0.000000		1.000000
1_7_tran_AV_order	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs				100	1.000000	3.929881	0	100	0.000000		1.000000
1_7_tran_AV_order	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos				100	1.000000	3.633842	0	100	0.000000		1.000000
1_7_tran_AV_order	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs				100	1.000000	3.553459	0	100	0.000000		1.000000
1_7_tran_AV_order	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov				100	1.000000	3.906139	0	100	0.000000		1.000000
1_7_tran_AV_order	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs				100	1.000000	3.993445	0	100	0.000000		1.000000
1_7_tran_AV_order	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos				100	1.000000	4.020306	0	100	0.000000		1.000000
1_7_tran_AV_order	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs				100	1.000000	3.798843	0	100	0.000000		1.000000
1_7_tran_AV_order	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo				100	1.000000	4.073295	0	100	0.000000		1.000000
1_7_tran_AV_order	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo				100	1.000000	4.000467	0	100	0.000000		1.000000
1_7_tran_AV_order	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov				100	1.000000	4.136171	0	100	0.000000		1.000000
1_7_tran_AV_order	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo				100	1.000000	4.219863	0	100	0.000000		1.000000
1_7_tran_AV_order	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo				100	1.000000	3.459142	0	100	0.000000		1.000000
1_7_tran_AV_order	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo				100	1.000000	3.585297	0	100	0.000000		1.000000
1_7_tran_AV_order	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov				100	1.000000	3.603270	0	100	0.000000		1.000000
1_7_tran_AV_order	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo				100	1.000000	3.492093	0	100	0.000000		1.000000
1_7_tran_AV_order	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo				100	1.000000	3.760729	0	100	0.000000		1.000000
1_7_tran_AV_order	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo				100	1.000000	3.805910	0	100	0.000000		1.000000
1_7_tran_AV_order	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov				100	1.000000	3.812949	0	100	0.000000		1.000000
1_7_tran_AV_order	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo				100	1.000000	3.501732	0	100	0.000000		1.000000
1_7_tran_AV_order	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo				100	1.000000	3.751858	0	100	0.000000		1.000000
1_7_tran_AV_order	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo				100	1.000000	3.664543	0	100	0.000000		1.000000
1_7_tran_AV_order	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov				100	1.000000	3.607258	0	100	0.000000		1.000000
1_7_tran_AV_order	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo				100	1.000000	3.435945	0	100	0.000000		1.000000
1_7_tran_AV_order	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo				100	1.000000	3.686594	0	100	0.000000		1.000000
1_7_tran_AV_order	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos				100	1.000000	3.791375	0	100	0.000000		1.000000
1_7_tran_AV_order	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos				100	1.000000	4.018482	0	100	0.000000		1.000000
1_7_tran_AV_order	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos				100	1.000000	3.836635	0	100	0.000000		1.000000
1_7_tran_AV_order	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo				100	1.000000	3.276688	0	100	0.000000		1.000000
1_7_tran_AV_order	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos				100	1.000000	3.094542	0	100	0.000000		1.000000
1_7_tran_AV_order	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos				100	1.000000	3.731362	0	100	0.000000		1.000000
1_7_tran_AV_order	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos				100	1.000000	3.629961	0	100	0.000000		1.000000
1_7_tran_AV_order	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo				100	1.000000	3.898661	0	100	0.000000		1.000000
1_7_tran_AV_order	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos				100	1.000000	3.590123	0	100	0.000000		1.000000
1_7_tran_AV_order	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos				100	1.000000	3.620165	0	100	0.000000		1.000000
1_7_tran_AV_order	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos				100	1.000000	4.047504	0	100	0.000000		1.000000
1_7_tran_AV_order	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo				100	1.000000	3.330389	0	100	0.000000		1.000000
1_7_tran_AV_order	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos				100	1.000000	3.349618	0	100	0.000000		1.000000
1_7_tran_AV_order	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos				100	1.000000	3.421941	0	100	0.000000		1.000000
1_7_tran_AV_order	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos				100	1.000000	3.392807	0	100	0.000000		1.000000
1_7_tran_AV_order	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos				100	1.000000	4.159836	0	100	0.000000		1.000000
1_7_tran_AV_order	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo				100	1.000000	3.890393	0	100	0.000000		1.000000
1_7_tran_AV_order	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov				100	1.000000	4.200139	0	100	0.000000		1.000000
1_7_tran_AV_order	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo				100	1.000000	4.200622	0	100	0.000000		1.000000
1_7_tran_AV_order	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos				100	1.000000	4.939646	0	100	0.000000		1.000000
1_7_tran_AV_order	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo				100	1.000000	5.209246	0	100	0.000000		1.000000
1_7_tran_AV_order	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov				100	1.000000	5.448067	0	100	0.000000		1.000000
1_7_tran_AV_order	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo				100	1.000000	5.285343	0	100	0.000000		1.000000
1_7_tran_AV_order	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos				100	1.000000	4.493594	0	100	0.000000		1.000000
1_7_tran_AV_order	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo				100	1.000000	4.708135	0	100	0.000000		1.000000
1_7_tran_AV_order	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov				100	1.000000	4.576159	0	100	0.000000		1.000000
1_7_tran_AV_order	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo				100	1.000000	4.559160	0	100	0.000000		1.000000
1_7_tran_AV_order	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos				100	1.000000	5.982429	0	100	0.000000		1.000000
1_7_tran_AV_order	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo				100	1.000000	5.678077	0	100	0.000000		1.000000
1_7_tran_AV_order	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov				100	1.000000	6.127839	0	100	0.000000		1.000000
1_7_tran_AV_order	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo				100	1.000000	5.980102	0	100	0.000000		1.000000
1_7_tran_AV_order	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos				100	1.000000	3.714887	0	100	0.000000		1.000000
1_7_tran_AV_order	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos				100	1.000000	3.742912	0	100	0.000000		1.000000
1_7_tran_AV_order	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos				100	1.000000	3.613994	0	100	0.000000		1.000000
1_7_tran_AV_order	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos				100	1.000000	3.804259	0	100	0.000000		1.000000
1_7_tran_AV_order	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos				100	1.000000	4.755776	0	100	0.000000		1.000000
1_7_tran_AV_order	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos				100	1.000000	4.815681	0	100	0.000000		1.000000
1_7_tran_AV_order	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos				100	1.000000	4.878020	0	100	0.000000		1.000000
1_7_tran_AV_order	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos				100	1.000000	4.939447	0	100	0.000000		1.000000
1_7_tran_AV_order	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos				100	1.000000	4.343482	0	100	0.000000		1.000000
1_7_tran_AV_order	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos				100	1.000000	4.549810	0	100	0.000000		1.000000
1_7_tran_AV_order	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos				100	1.000000	4.355862	0	100	0.000000		1.000000
1_7_tran_AV_order	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos				100	1.000000	4.353997	0	100	0.000000		1.000000
1_7_tran_AV_order	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos				100	1.000000	5.649631	0	100	0.000000		1.000000
1_7_tran_AV_order	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos				100	1.000000	5.471798	0	100	0.000000		1.000000
1_7_tran_AV_order	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos				100	1.000000	5.774981	0	100	0.000000		1.000000
1_7_tran_AV_order	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos				100	1.000000	5.558670	0	100	0.000000		1.000000
