phenomenon	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_wo	anc_wo_choice	anc_iv_order	anc_tv_order	n_languages	n_pairs	raw_accuracy	bad_parse_rate	weighted_accuracy
5_2_anc_ext_A_marker	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos	vos	VS	VPA	1	100	0.510000	0.240000	0.387600
5_2_anc_ext_A_marker	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos	vos	VS	VPA	1	100	0.690000	0.000000	0.690000
5_2_anc_ext_A_marker	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos	vos	VS	VPA	1	100	0.530000	0.000000	0.530000
5_2_anc_ext_A_marker	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos	vos	VS	VPA	1	100	0.610000	0.000000	0.610000
5_2_anc_ext_A_marker	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos	vos	VS	VPA	1	100	1.000000	0.500000	0.500000
5_2_anc_ext_A_marker	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos	vos	VS	VPA	1	100	1.000000	0.500000	0.500000
5_2_anc_ext_A_marker	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos	vos	VS	VPA	1	100	1.000000	0.500000	0.500000
5_2_anc_ext_A_marker	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos	vos	VS	VPA	1	100	1.000000	0.500000	0.500000
5_2_anc_ext_A_marker	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos	vos	VS	VPA	1	100	1.000000	0.500000	0.500000
5_2_anc_ext_A_marker	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos	vos	VS	VPA	1	100	1.000000	0.500000	0.500000
5_2_anc_ext_A_marker	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos	vos	VS	VPA	1	100	1.000000	0.500000	0.500000
5_2_anc_ext_A_marker	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos	vos	VS	VPA	1	100	1.000000	0.500000	0.500000
5_3_anc_ext_P_marker	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov	sov	SV	APV	1	100	1.000000	0.250000	0.750000
5_3_anc_ext_P_marker	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov	sov	SV	APV	1	100	1.000000	0.010000	0.990000
5_3_anc_ext_P_marker	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov	sov	SV	APV	1	100	1.000000	0.010000	0.990000
5_3_anc_ext_P_marker	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov	sov	SV	APV	1	100	1.000000	0.010000	0.990000
5_3_anc_ext_P_marker	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov	sov	SV	APV	1	100	0.970000	0.490000	0.494700
5_3_anc_ext_P_marker	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov	sov	SV	APV	1	100	1.000000	0.010000	0.990000
5_3_anc_ext_P_marker	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov	sov	SV	APV	1	100	1.000000	0.010000	0.990000
5_3_anc_ext_P_marker	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov	sov	SV	APV	1	100	1.000000	0.010000	0.990000
5_3_anc_ext_P_marker	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov	sov	SV	APV	1	100	0.960000	0.000000	0.960000
5_3_anc_ext_P_marker	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov	sov	SV	APV	1	100	0.940000	0.000000	0.940000
5_3_anc_ext_P_marker	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov	sov	SV	APV	1	100	0.860000	0.000000	0.860000
5_3_anc_ext_P_marker	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov	sov	SV	APV	1	100	0.970000	0.000000	0.970000
5_3_anc_ext_P_marker	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov	sov	SV	APV	1	100	0.970000	0.000000	0.970000
5_3_anc_ext_P_marker	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	sov	SV	APV	1	100	1.000000	0.000000	1.000000
5_3_anc_ext_P_marker	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	sov	SV	APV	1	100	0.940000	0.000000	0.940000
5_3_anc_ext_P_marker	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	sov	SV	APV	1	100	0.980000	0.000000	0.980000
5_3_anc_ext_P_marker	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov	sov	SV	APV	1	100	0.940000	0.740000	0.244400
5_3_anc_ext_P_marker	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs	ovs	VS	PVA	1	100	0.950000	0.500000	0.475000
5_3_anc_ext_P_marker	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos	vos	VS	AVP	1	100	1.000000	0.500000	0.500000
5_3_anc_ext_P_marker	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs	ovs	VS	PVA	1	100	1.000000	0.500000	0.500000
5_3_anc_ext_P_marker	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov	sov	SV	APV	1	100	0.970000	0.990000	0.009700
5_3_anc_ext_P_marker	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs	ovs	VS	PVA	1	100	0.980000	0.500000	0.490000
5_3_anc_ext_P_marker	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos	vos	VS	AVP	1	100	0.980000	0.500000	0.490000
5_3_anc_ext_P_marker	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs	ovs	VS	PVA	1	100	1.000000	0.500000	0.500000
5_3_anc_ext_P_marker	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov	sov	SV	APV	1	100	0.780000	0.100000	0.702000
5_3_anc_ext_P_marker	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs	ovs	VS	PVA	1	100	0.560000	0.200000	0.448000
5_3_anc_ext_P_marker	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos	vos	VS	AVP	1	100	0.530000	0.000000	0.530000
5_3_anc_ext_P_marker	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs	ovs	VS	PVA	1	100	0.450000	0.010000	0.445500
5_3_anc_ext_P_marker	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov	sov	SV	APV	1	100	0.920000	0.100000	0.828000
5_3_anc_ext_P_marker	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs	ovs	VS	PVA	1	100	0.540000	0.200000	0.432000
5_3_anc_ext_P_marker	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos	vos	VS	AVP	1	100	0.540000	0.000000	0.540000
5_3_anc_ext_P_marker	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs	ovs	VS	PVA	1	100	0.550000	0.010000	0.544500
5_3_anc_ext_P_marker	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo	svo	SV	AVP	1	100	0.980000	0.190000	0.793800
5_3_anc_ext_P_marker	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo	svo	SV	AVP	1	100	0.960000	0.190000	0.777600
5_3_anc_ext_P_marker	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov	sov	SV	PVA	1	100	0.830000	0.000000	0.830000
5_3_anc_ext_P_marker	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	svo	SV	AVP	1	100	1.000000	0.000000	1.000000
5_3_anc_ext_P_marker	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	svo	SV	AVP	1	100	0.890000	0.440000	0.498400
5_3_anc_ext_P_marker	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	svo	SV	AVP	1	100	0.930000	0.190000	0.753300
5_3_anc_ext_P_marker	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	sov	SV	PVA	1	100	0.760000	0.000000	0.760000
5_3_anc_ext_P_marker	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	svo	SV	AVP	1	100	0.970000	0.000000	0.970000
5_3_anc_ext_P_marker	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	svo	SV	AVP	1	100	0.770000	0.190000	0.623700
5_3_anc_ext_P_marker	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	svo	SV	AVP	1	100	0.780000	0.190000	0.631800
5_3_anc_ext_P_marker	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	sov	SV	PVA	1	100	0.530000	0.000000	0.530000
5_3_anc_ext_P_marker	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	svo	SV	AVP	1	100	0.720000	0.000000	0.720000
5_3_anc_ext_P_marker	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	svo	SV	AVP	1	100	0.880000	0.190000	0.712800
5_3_anc_ext_P_marker	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo	svo	SV	AVP	1	100	0.720000	0.190000	0.583200
5_3_anc_ext_P_marker	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov	sov	SV	PVA	1	100	0.570000	0.000000	0.570000
5_3_anc_ext_P_marker	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo	svo	SV	AVP	1	100	0.710000	0.000000	0.710000
5_3_anc_ext_P_marker	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo	svo	SV	AVP	1	100	1.000000	0.000000	1.000000
5_3_anc_ext_P_marker	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos	vos	VS	VPA	1	100	1.000000	0.000000	1.000000
5_3_anc_ext_P_marker	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos	vos	VS	VPA	1	100	1.000000	0.000000	1.000000
5_3_anc_ext_P_marker	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos	vos	VS	VPA	1	100	1.000000	0.000000	1.000000
5_3_anc_ext_P_marker	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo	svo	SV	AVP	1	100	0.930000	0.250000	0.697500
5_3_anc_ext_P_marker	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos	vos	VS	VPA	1	100	0.970000	0.000000	0.970000
5_3_anc_ext_P_marker	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos	vos	VS	VPA	1	100	1.000000	0.000000	1.000000
5_3_anc_ext_P_marker	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos	vos	VS	VPA	1	100	1.000000	0.000000	1.000000
5_3_anc_ext_P_marker	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo	svo	SV	AVP	1	100	0.870000	0.000000	0.870000
5_3_anc_ext_P_marker	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos	vos	VS	VPA	1	100	0.730000	0.000000	0.730000
5_3_anc_ext_P_marker	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos	vos	VS	VPA	1	100	0.790000	0.000000	0.790000
5_3_anc_ext_P_marker	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos	vos	VS	VPA	1	100	0.930000	0.000000	0.930000
5_3_anc_ext_P_marker	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo	svo	SV	AVP	1	100	0.830000	0.000000	0.830000
5_3_anc_ext_P_marker	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos	vos	VS	VPA	1	100	0.730000	0.000000	0.730000
5_3_anc_ext_P_marker	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos	vos	VS	VPA	1	100	0.870000	0.000000	0.870000
5_3_anc_ext_P_marker	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos	vos	VS	VPA	1	100	0.860000	0.000000	0.860000
5_3_anc_ext_P_marker	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos	vos	VS	VPA	1	100	0.970000	0.740000	0.252200
5_3_anc_ext_P_marker	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo	svo	SV	AVP	1	100	0.980000	0.500000	0.490000
5_3_anc_ext_P_marker	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov	sov	SV	PVA	1	100	1.000000	0.500000	0.500000
5_3_anc_ext_P_marker	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo	svo	SV	AVP	1	100	1.000000	0.500000	0.500000
5_3_anc_ext_P_marker	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos	vos	VS	VPA	1	100	0.920000	0.990000	0.009200
5_3_anc_ext_P_marker	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo	svo	SV	AVP	1	100	0.980000	0.500000	0.490000
5_3_anc_ext_P_marker	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov	sov	SV	PVA	1	100	1.000000	0.500000	0.500000
5_3_anc_ext_P_marker	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo	svo	SV	AVP	1	100	1.000000	0.500000	0.500000
5_3_anc_ext_P_marker	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos	vos	VS	VPA	1	100	0.860000	0.100000	0.774000
5_3_anc_ext_P_marker	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo	svo	SV	AVP	1	100	0.810000	0.200000	0.648000
5_3_anc_ext_P_marker	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov	sov	SV	PVA	1	100	0.900000	0.000000	0.900000
5_3_anc_ext_P_marker	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo	svo	SV	AVP	1	100	0.890000	0.010000	0.881100
5_3_anc_ext_P_marker	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos	vos	VS	VPA	1	100	0.990000	0.100000	0.891000
5_3_anc_ext_P_marker	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo	svo	SV	AVP	1	100	0.920000	0.200000	0.736000
5_3_anc_ext_P_marker	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov	sov	SV	PVA	1	100	0.920000	0.000000	0.920000
5_3_anc_ext_P_marker	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo	svo	SV	AVP	1	100	0.950000	0.010000	0.940500
5_3_anc_ext_P_marker	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos	vos	VS	VPA	1	100	1.000000	0.250000	0.750000
5_3_anc_ext_P_marker	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos	vos	VS	VPA	1	100	1.000000	0.010000	0.990000
5_3_anc_ext_P_marker	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos	vos	VS	VPA	1	100	1.000000	0.010000	0.990000
5_3_anc_ext_P_marker	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos	vos	VS	VPA	1	100	1.000000	0.010000	0.990000
5_3_anc_ext_P_marker	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos	vos	VS	VPA	1	100	0.970000	0.490000	0.494700
5_3_anc_ext_P_marker	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos	vos	VS	VPA	1	100	1.000000	0.010000	0.990000
5_3_anc_ext_P_marker	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos	vos	VS	VPA	1	100	1.000000	0.010000	0.990000
5_3_anc_ext_P_marker	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos	vos	VS	VPA	1	100	1.000000	0.010000	0.990000
5_3_anc_ext_P_marker	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos	vos	VS	VPA	1	100	0.990000	0.000000	0.990000
5_3_anc_ext_P_marker	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos	vos	VS	VPA	1	100	1.000000	0.000000	1.000000
5_3_anc_ext_P_marker	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos	vos	VS	VPA	1	100	0.970000	0.000000	0.970000
5_3_anc_ext_P_marker	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos	vos	VS	VPA	1	100	1.000000	0.000000	1.000000
5_3_anc_ext_P_marker	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos	vos	VS	VPA	1	100	0.970000	0.000000	0.970000
5_3_anc_ext_P_marker	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos	vos	VS	VPA	1	100	0.990000	0.000000	0.990000
5_3_anc_ext_P_marker	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos	vos	VS	VPA	1	100	0.940000	0.000000	0.940000
5_3_anc_ext_P_marker	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos	vos	VS	VPA	1	100	0.960000	0.000000	0.960000
5_4_anc_ext_gen_marker	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov	sov	SV	APV	1	64	0.906250	0.000000	0.906250
5_4_anc_ext_gen_marker	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov	sov	SV	APV	1	64	0.906250	0.000000	0.906250
5_4_anc_ext_gen_marker	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov	sov	SV	APV	1	64	0.984375	0.000000	0.984375
5_4_anc_ext_gen_marker	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov	sov	SV	APV	1	64	0.859375	0.000000	0.859375
5_4_anc_ext_gen_marker	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov	sov	SV	APV	1	64	0.968750	0.000000	0.968750
5_4_anc_ext_gen_marker	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov	sov	SV	APV	1	64	0.921875	0.000000	0.921875
5_4_anc_ext_gen_marker	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov	sov	SV	APV	1	64	1.000000	0.000000	1.000000
5_4_anc_ext_gen_marker	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov	sov	SV	APV	1	64	0.984375	0.000000	0.984375
5_4_anc_ext_gen_marker	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov	sov	SV	APV	1	64	0.656250	0.000000	0.656250
5_4_anc_ext_gen_marker	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov	sov	SV	APV	1	64	0.671875	0.000000	0.671875
5_4_anc_ext_gen_marker	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov	sov	SV	APV	1	64	0.750000	0.000000	0.750000
5_4_anc_ext_gen_marker	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov	sov	SV	APV	1	64	0.609375	0.000000	0.609375
5_4_anc_ext_gen_marker	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov	sov	SV	APV	1	64	0.625000	0.000000	0.625000
5_4_anc_ext_gen_marker	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	sov	SV	APV	1	64	0.609375	0.000000	0.609375
5_4_anc_ext_gen_marker	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	sov	SV	APV	1	64	0.640625	0.000000	0.640625
5_4_anc_ext_gen_marker	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	sov	SV	APV	1	64	0.578125	0.000000	0.578125
5_4_anc_ext_gen_marker	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov	sov	SV	APV	1	64	0.890625	0.312500	0.612305
5_4_anc_ext_gen_marker	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs	ovs	VS	PVA	1	64	0.578125	0.000000	0.578125
5_4_anc_ext_gen_marker	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos	vos	VS	AVP	1	64	1.000000	0.000000	1.000000
5_4_anc_ext_gen_marker	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs	ovs	VS	PVA	1	64	0.906250	0.000000	0.906250
5_4_anc_ext_gen_marker	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov	sov	SV	APV	1	64	0.718750	0.312500	0.494141
5_4_anc_ext_gen_marker	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs	ovs	VS	PVA	1	64	0.578125	0.000000	0.578125
5_4_anc_ext_gen_marker	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos	vos	VS	AVP	1	64	1.000000	0.000000	1.000000
5_4_anc_ext_gen_marker	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs	ovs	VS	PVA	1	64	0.921875	0.000000	0.921875
5_4_anc_ext_gen_marker	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov	sov	SV	APV	1	64	0.625000	0.218750	0.488281
5_4_anc_ext_gen_marker	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs	ovs	VS	PVA	1	64	0.562500	0.015625	0.553711
5_4_anc_ext_gen_marker	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos	vos	VS	AVP	1	64	0.625000	0.015625	0.615234
5_4_anc_ext_gen_marker	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs	ovs	VS	PVA	1	64	0.546875	0.015625	0.538330
5_4_anc_ext_gen_marker	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov	sov	SV	APV	1	64	0.531250	0.218750	0.415039
5_4_anc_ext_gen_marker	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs	ovs	VS	PVA	1	64	0.546875	0.015625	0.538330
5_4_anc_ext_gen_marker	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos	vos	VS	AVP	1	64	0.640625	0.015625	0.630615
5_4_anc_ext_gen_marker	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs	ovs	VS	PVA	1	64	0.593750	0.015625	0.584473
5_4_anc_ext_gen_marker	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo	svo	SV	AVP	1	64	0.968750	0.000000	0.968750
5_4_anc_ext_gen_marker	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo	svo	SV	AVP	1	64	1.000000	0.000000	1.000000
5_4_anc_ext_gen_marker	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov	sov	SV	PVA	1	64	1.000000	0.000000	1.000000
5_4_anc_ext_gen_marker	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	svo	SV	AVP	1	64	1.000000	0.000000	1.000000
5_4_anc_ext_gen_marker	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	svo	SV	AVP	1	64	0.828125	0.000000	0.828125
5_4_anc_ext_gen_marker	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	svo	SV	AVP	1	64	0.859375	0.000000	0.859375
5_4_anc_ext_gen_marker	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	sov	SV	PVA	1	64	1.000000	0.000000	1.000000
5_4_anc_ext_gen_marker	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	svo	SV	AVP	1	64	0.921875	0.000000	0.921875
5_4_anc_ext_gen_marker	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	svo	SV	AVP	1	64	0.937500	0.000000	0.937500
5_4_anc_ext_gen_marker	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	svo	SV	AVP	1	64	1.000000	0.000000	1.000000
5_4_anc_ext_gen_marker	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	sov	SV	PVA	1	64	0.906250	0.000000	0.906250
5_4_anc_ext_gen_marker	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	svo	SV	AVP	1	64	1.000000	0.000000	1.000000
5_4_anc_ext_gen_marker	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	svo	SV	AVP	1	64	0.625000	0.000000	0.625000
5_4_anc_ext_gen_marker	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo	svo	SV	AVP	1	64	0.937500	0.000000	0.937500
5_4_anc_ext_gen_marker	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov	sov	SV	PVA	1	64	0.937500	0.000000	0.937500
5_4_anc_ext_gen_marker	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo	svo	SV	AVP	1	64	0.875000	0.000000	0.875000
5_4_anc_ext_gen_marker	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo	svo	SV	AVP	1	64	0.812500	0.312500	0.558594
5_4_anc_ext_gen_marker	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos	vos	VS	VPA	1	64	0.765625	0.000000	0.765625
5_4_anc_ext_gen_marker	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos	vos	VS	VPA	1	64	1.000000	0.000000	1.000000
5_4_anc_ext_gen_marker	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos	vos	VS	VPA	1	64	0.968750	0.000000	0.968750
5_4_anc_ext_gen_marker	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo	svo	SV	AVP	1	64	0.765625	0.312500	0.526367
5_4_anc_ext_gen_marker	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos	vos	VS	VPA	1	64	0.718750	0.000000	0.718750
5_4_anc_ext_gen_marker	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos	vos	VS	VPA	1	64	1.000000	0.000000	1.000000
5_4_anc_ext_gen_marker	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos	vos	VS	VPA	1	64	0.953125	0.000000	0.953125
5_4_anc_ext_gen_marker	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo	svo	SV	AVP	1	64	0.765625	0.203125	0.610107
5_4_anc_ext_gen_marker	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos	vos	VS	VPA	1	64	0.968750	0.000000	0.968750
5_4_anc_ext_gen_marker	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos	vos	VS	VPA	1	64	0.968750	0.000000	0.968750
